page,eng,twi
218,toast,bọ nsãběraṅ
218,tobacco,tawə
218,tobacco,tã
218,tobacco,ahabantã
218,tobacco,asra
218,tobacco,tawa nta-baṅ
218,tobacco,kèsi
218,tobacco,abúa
218,to-day,abŭrobua
218,to-day,tāseṅ
218,to-day,omfá no ṅhyé tā
218,to-day,omfá no nyé fwē
218,toe,nánsóá
218,toe,koṅiwa
218,toe,těu kok
218,together,patã
218,together,bom'
218,together,hyia
218,together,mpatã ṅhõma abieṅ ṅkaṅ
218,together,woabom'
218,together,ohene hyiahyia ne maṅfo
218,toil,ye adwuma
218,toil,bere..hõ
218,toil,biri (ne) mogya ani
218,toilsome,nea ehye
218,toilsome,emã bere
218,toilsome,ehau..ani
218,token,seṅkyerene
218,token,úkáé-ade
218,token,otōgyeni
218,toll,otō
218,toll,akwánne
218,tomato,ntorowá
218,tomato,nnuadéwa
218,tomato,nnuafwē
218,tomato,nt.kyeṅ
218,tomato,nt.pa
218,tomato,nt.apó
218,tomato,atoropó
218,tomb,oboda
218,ton,hâse
218,ton,ṅkaribo mpennu
218,tone,eñē
218,tone,nné
218,tone,gyigye
218,tongs,adábáu
218,tongue,tekrema
218,tongue,tekyerema
218,tongue,okása
218,tonsure,sãmã
218,tonsure,nsãmã
218,tonsure,yi ns-
219,too,nso
219,too,bi
219,too,"§ 134, 36"
219,too,kã hɔ̃
219,too much,dodo
219,too much,papa
219,to be too much,dɔ̃sɔ papa
219,to be too much,boro so
219,to be too much,bu-
219,to be too much,tra-
219,to be too much,tŵam'
219,tool,dade
219,tool,adw̃innade
219,tooth,esẽ
219,tooth (cutters or fore-),adɔntéṅmusẽ
219,tooth (canine-),sɛbɔm-mɔfo
219,tooth (grinders),nnyépi
219,tooth-ache,ɔ̀kékáu
219,tooth-ache,ɔkáká
219,tooth-ache,adesẽ
219,tooth-ache,bòaduam
219,natural gap of t.,gyau
219,natural gap of t.,Ak. e-gyere
219,his t. are jutting,ne sĕ apenteṅ
219,gaping,téfŵire
219,to teeth,v. fi(ri) sĕ
219,top,eso
219,top,eti
219,top,atífĩ
219,top,mpampam
219,top,ntentennɔ̃a
219,top,ṅkɔá
219,top,sronsrɔṅ
219,top,ano
219,topic,nnyinasosɛm
219,topic,ṅkasahɔ̃sɛm
219,torch,ogyateṅ
219,torch-thistle,ákăráte
219,torch-tree,okántó (kokɔ)
219,torment,yɛ ayayade
219,torment,-aninyanne
219,torment,hyeahɔ̃oya
219,torment,cf.torture
219,tornado,ɔprânná
219,tornado,ahum
219,torso,akɔnsin
219,tortoise,akyekyeree
219,tortoise,awuru
219,tortoise,apowuru
219,tortoise,apohuru
219,tortoise-shell,akyekyere abɔṅ
219,tortoise-shell,apowuru-
219,torture,aninyanne
219,torture,ɔhau
219,torture,ahɔ̃oya-hye
219,torture,cf.torment
219,to death,de..goru atopĕre
219,toss,tō
219,toss (push),sum
219,toss (shake),woso
219,toss (shake),poso
219,to drive and-,de..di akɔ nè aba
219,total,emũ
219,total,amũ
219,say it at once,bɔ no mũ!
219,I'll sum it up and say,mebɔ no amũ makã sɛ...
219,totally,korā
219,totally,korakora
219,in neg.sent.,(not) at all
219,in neg.sent.,"§248, 4"
219,tottering,pósoposo
219,tottering,kòsokɔsɔ
219,toucan,akyéṅkyénã
219,toucan (large),ɔṅwám
219,touch,(de nsa) kã
219,touch,so mu
219,touch (relate to),pem
219,touch (slightly),pere(u)
219,touch (fall in with),du
219,touch (said of teeth),hyia
219,touch (said of teeth),ne sĕ hyia pe
219,touch (rub),tŵu
219,touch (rub),tŵi
219,touch (concern),fa..hɔ̃ brb.
219,touch (gold),tŵa sika fŵe
219,it - es you,"esɛ wo ara = you have to answer for, it is your own fault"
219,touch,ɔkã
219,touch,ṅkã
219,touch,ɔkãfŵe
219,tough,sã
219,tough,tŵã
219,tough,tŵãpã
219,tough,tŵãnĩ
219,tough,fã
219,tough,fãṅ
219,to be tough,sɔ hũã
219,towel,mpopahɔ̃
219,towel,Ak. mfofahɔ̃
219,tower,abantenteṅ
219,tower,abaṅ-atenteṅ
219,tower (siege-),ntua-abaṅ
219,town,kũro
219,town,omaṅ
219,toy,agode
219,toy,baduaba
219,trace,ɔnammoṅ
219,track,ɔnammoṅ
219,trace/track,sŭare
219,tract,sŭare
219,tract,ṅhɔ̃mawa
219,nobody knows where he roves about,obi nnim sŭare kɔ̃ a ɔnam so
219,trade,di gŭa
219,trade,di or tu bata
219,trade,daṅ
219,trade,egŭa
219,trade,agŭadi
219,trade,batá
219,trade,gŭadŵuma
219,your trade-fails,batá butu wo
219,trader,ɔbatani
219,trader,ogŭadini
219,trader,odetoŭfo
220,tradesman,odwumfo
220,trades folk,odwumfo
220,tradition,atetesɛm
220,tradition,nsam
220,traffic,hyɛde
220,trail,twɛ..hɔ ase
220,trail,tene
220,trail,tɛntene
220,trailing plant,hãma
220,train,kyerɛpɛn
220,train,santeɛ
220,train,akyidifo
220,train,dom
220,train,dùa
220,train,kɛteke
220,train,nteaseɛnam
220,train,twɛ
220,train,yɛn
220,train,kyerɛkyerɛ
220,train,tɛɛtɛɛ
220,train,tɛɛ n’apou mu
220,traitor,nea oyi..mã
220,traitor,ofátwãfo
220,traitor,kwasiàmaṅkwá
220,traitor,nsákyi-nsáyàm
220,tramp,tiatia so
220,tramp,de anaṅ pempem fam
220,trample,tiatia so
220,trample,de anaṅ pempem fam
220,trance,adetowoso
220,trance,atowoso
220,trance,ade atɔ no so
220,tranquil,komm
220,tranquil,diṅṅ
220,tranquil,dwɔdwɔ
220,tranquillity,asomdwɔe
220,tranquillity,ahɔtɔ
220,tranquillity,kommyɛ
220,transact,yɛ
220,transact,di
220,transact,di ano
220,transaction,odi
220,transaction,anodi
220,transaction,asɛm
220,transaction,adwuma
220,transcendency,mmuṅkamso
220,transform,daṅ
220,transform,sakra
220,transform,daṅ..hɔ
220,transgress,bu so
220,transgress,fɔm
220,transgress,tɔ
220,transgress,mmãra
220,transgress,ntam
220,transgression,ofɔm
220,transgression,mfɔmsɔ
220,transgression,mmãratɔ
220,transgression,de
220,transgression,mmãra atɔtɔ-atɔtɔ
220,transgression,bɔneye
220,transgressor,otɔ̃fo
220,transgressor,mmãratɔ̃fo
220,transgressor,odebɔneyɛfo
220,transgressor,sɛmmɔnedifo
220,translate,kyerɛ ase
220,translate,daṅ
220,translate,yi ano
220,translation,ṅkyerɛase
220,translation,asekyerɛ
220,transparent,nea ayɛ afwɛhũakyiri
220,transparent,afwɛanim-hũ-akyiri
220,transpire,tu huruhuro
220,transpire,fi nteresuo
220,transpire,fifiri
220,transpire,sɔṅ
220,transpire,fifi
220,transpire,sɛ kuku
220,transplant,tɛ(u)
220,transplant,tu kɔtɛ(u) bãbi
220,transport,agũade
220,transport,nnosoatwɛ
220,trap,afiri
220,trap,apa
220,trap,snare
220,trapper,ofirisumfo
220,trapping,afirisuá
220,trapping,afirisúm
220,trappings,ahyehyɛde
220,trappings,ahɔkekãdé
220,trash,adehunu
220,trash,ṅwura
220,trash,wuradódó
220,trash,ntɛtɛwa
220,trash,mmɛfɛ
220,trash,ṅkwaseasɛm
220,trash,ogyimi
220,travail,hau nehɔ
220,travail,berɛ
220,travail,kɔ awo
220,travail,oberɛ
220,travail,dũma
220,travail,awokɔ
220,travel,nante
220,travel,berɛ
220,travel,tu kwaṅ
220,travel,tu aperentɛṅ
220,travel,pɛ ntɛm tu kwaṅ
220,travel,fa epo
220,travel,nsu ani
220,travel,bɔ ṅkŭrotépã
220,traveller,onantefo
220,traveller,okwantemfo
220,travelling bag,akwantu-bɔtɔwa
220,travelling bag,obɛdɛ
220,travelling bag,ahagya
220,travelling bag,akyemmɛdɛ
220,travelling bag,akwapemmɛdɛ
220,travelling bag,apakaṅ
220,travelling bag,akɔtwɛ
220,travelling bag,kyɛṅkyɛṅ
221,traverse,de..bea mu
221,traverse,twa mu
221,traverse,nẇŏnã (daṅ)
221,traverse,siu kwaṅ
221,treacherous,nea oyi obi mã
221,treacherous,nea oyẹ fátẇafo
221,treacherous,oyẹ nsákyi-nsáyam
221,treachery,ṅkóntompo
221,treason,ṅkóntompo
221,treachery,yimã
221,treason,yimã
221,tread,tia
221,tread,tiatia(so)
221,tread,si
221,tread,nam
221,tread,nante
221,treasure,akorade
221,treasure,ademude
221,treasure,ahṷ
221,treasure,tu ahṷ
221,treasurer,ofotoosàṅfó
221,treasurer,osannáni
221,treasurer,sikakorafo
221,treasury,adekorae
221,treasury,sikakora-daṅ
221,treasury,osanná
221,treat,di
221,treat,yẹ
221,treat,kura
221,treat,ye or sṍm họho
221,treat,tṍ poṅ
221,treat,mṍmã họ
221,treat,kekã..họ usẹm
221,treat,boro
221,treat,bọ..mpọ
221,treat,yẹ pupópùpó
221,treat,sàkasàka
221,treatment,odi
221,treatment,oyé
221,treatment,ahọho-yẹ
221,treatment,som
221,treatment,apontṍ
221,treatment,anyádí
221,treatment,anyãdimo
221,treaty,apãm
221,treaty,mmom
221,treaty,anodi
221,tree,duá
221,tree,nnua
221,tree,dunsíṅ
221,tree,gyedua
221,tree,nny
221,tremble,popo
221,tremble,họ-
221,tremble,woso
221,tremble,poso
221,tremble,birikyi
221,tremble,..họ sau
221,trembling,ahọpopo
221,trembling,ahọhim
221,trembling,ṅketeṅkété
221,trench,ọkã
221,trench,amṍa
221,trench,amãnã
221,trespass,fṍm
221,trespass,bu sạ
221,trespass,nsa pa họ
221,trespass,ofṍm
221,trespass,mfṍmso
221,trespass,mmăratṍ
221,trial,sofẇẹ
221,trial,abisábísá
221,trial,asénni
221,trial,atemmu
221,triangle,ahiṅasã
221,tribe,abusṷaku
221,tribe,ọmaṅ
221,tribe,amaṅ
221,tribe,amaṅamaṅ
221,tribe,ọmánsíṅ
221,tribe,hunu
221,tribulation,ọhau
221,tribulation,ọtã
221,tribulation,amane
221,tributary,bọ..sṍṅkahire
221,tributary,abọmmá
221,tribute,tṍ
221,tribute,apeatṍ
221,tribute,afrihyíadé
221,tribute,yi or di tṍ
221,tribute,otṍsika
221,tribute,ogye woṅ sṍṅkahire
221,tricks,ṅkwadãsẹm
221,tricks,akṍntṍkyẽsẹm
221,tricks,di ak
221,trifle,goru (họ)
221,trifle,toto..ase
221,trifle,biribiwá
221,trifle,mfètemfétewade
221,trim,hyehye
221,trim,kekã
221,trim,wura
221,trim,baṅ ano
221,Trinity,Onyame basãkoro
221,Trinity,Ony. basãkoroda
221,tripe,ayamde
221,tripe,nsóno
221,triumph,nḭm
221,triumph,ṅkṍnim
221,triumph,ṅkṍnim abira ne ṅkṍgu
221,triumph,di nḭm
221,triumph,di ṅkṍnim
221,triumph,di ahurusi
221,triune,basãkoro
221,troll,pire
221,troll,kyiṅ
221,troll,kyini
221,troop,asafo
221,troop,ku
221,troop,fékṷ
221,troop,ẹdom
221,troop,nsrafo
221,troop,kṷ
222,tropic,ṅhĩmahõ-bea
222,tropic,dantabañ
222,tropical,asase a eso ye hye
222,troth,nokware
222,troth,di
222,trouble,ha(u)
222,trouble,guañ hõ
222,trouble,hĩa hõ
222,trouble,ohĩahĩa me hõ
222,trouble,ogũañ me hõ
222,trouble,hõ hĩa no
222,trouble,hõ guañ no
222,trouble,kyere no
222,trouble,di ṅkommo
222,trouble,amane
222,trouble,hunu
222,trouble,ahõntowoso
222,trouble,gha(u)
222,trouble,anitaneé
222,trouble,ayamhyehyéę
222,trouble,ahõkyere
222,trouble,ahõhĩa
222,trouble,ahõgũañ
222,trouble,ṅkommo
222,trouble,aŵerehosem
222,trouble,nehõ hĩa or kyere or yera no
222,trouble,ohũ amane
222,troubler,ohaufo
222,troubler,ghõguañfo
222,troublesome,"hau obí, gùañ..hõ, bọ..so dŵae"
222,trousers,trọs
222,trousers,ntŵontŵo
222,trousers,tŵàkoto
222,trousers,wònnó
222,truant,ọkwadŵofo
222,truant,onihafo
222,truant,ŵerehunu
222,truck,nteaseṅam a wọtŵě so nnoso or agũade
222,truck,nsesãgũa
222,true,ęwom (wo mu)
222,true,ye nokware
222,true,di nokware
222,truly,ampá! nokwáre! wommoá!
222,trumpet,abeṅ
222,trumpet,torobento
222,trumpet,abōro-beṅ
222,trumpet,hyeṅ ab
222,trumpet,torob
222,trumpeter,torobentohyeṅfo
222,trunk,dunsiṅ
222,trunk,duasiṅ
222,trunk,akọnsiṅ
222,trunk,ṅhõma-adáká
222,trunk,mfàre
222,trunk,mfaro
222,truss up,sĩaba (ntama)
222,trust,de ani to..so
222,trust,de nehõ to..so
222,trust,ani da..so
222,trust,dàṅ
222,trust,tŵeri
222,trust,bata
222,trust,gyina so
222,trust,anidaso
222,trust,ahõdaso
222,trustee,ọboayifo
222,trustful,nea odi nokware or aseṅkoro
222,trustworthy,onokwáfo
222,truth,nokware
222,truth,nokwasem
222,truth,ampá! nokwáre! wóm`moá! kórā!
222,try,sọ..fŵe
222,try,kã..fŵe
222,try,ye..fŵe
222,try,kyere
222,try,kekare (n'anim)
222,try,sọ (ne) tuo
222,try,"misom' a, enso"
222,tsetse,otẹṅ
222,tub,tộpó
222,tube,ọdorobeṅ
222,tube,ọdódobeṅ
222,tuber,mpo(u)
222,tuber,wo mpó mfé da
222,tuck up,sĩaba (ntama)
222,tuck up,fetere
222,tuck up,worọ(u)
222,Tuesday,Běnǎda
222,Tuesday,Kwàběná
222,Tuesday,A`běná
222,tuft,mpesẹ
222,tuft,bọ mp
223,tug,twẽ
223,tug,twẽtwẽ
223,tug,tu
223,tug,tutu
223,tuition,oyɛṅ
223,tuition,okyerɛ
223,tuition,ṅfwɛso
223,tumble,fwɛ(ase)
223,tumble,pire
223,tumble,yantam
223,tumbler,kɔṅ'kó
223,tumbler,tomere
223,tumult,hò
223,tumult,gyegyēgye
223,tumult,wi
223,tumult,twi-bo
223,tumult,kyiṅkyiraṅ(bo)
223,tumultuous,ye hō
223,tumultuous,ye hò-bobobo
223,tumultuous,bo wi
223,tumultuous,twi
223,tumultuous,kyiṅkyiraṅ
223,tun,hâse
223,tun,ṅkaribo mpennu
223,tune,dŵom
223,tune,dŵontobea
223,tune,gyigye
223,tunnel,oŵisikwaṅ
223,tunnel,bɛpo mu kwaṅ (a woabore afa mu)
223,tunnel,bɛpom-afae
223,turban,abotitɛṅ
223,turbid,tuṅkum
223,turbid,nsu ani at-
223,turkey,krakum
223,Turkey-red,adidi
223,turn,daṅ
223,turn,daṅ..kyerɛ
223,turn,de..kyerɛ
223,turn,tōtō
223,turn,kisã
223,turn,sakra
223,turn,tŵa nehō da fã
223,turn,tŵa nehō or n'ani
223,turn,daṅ n'ani
223,turn,bu ṅkompo(fwɛ..akyi)
223,turn,mãṅ
223,turn,fa bābi
223,turn,kwae
223,turn,yi akwa
223,turn,hima
223,turn,paṅkyɛrɛ (so)
223,turn,saṅ
223,turn,pini n'akyi
223,turn,daṅ akyiri
223,turn,n'akyi
223,turn,daṅ kyerɛ fam
223,turn,butu
223,turn,n'asɛm abu
223,turn,asɛm no asi (me) yiye
223,turn,muntum
223,turn,daṅ ani butu
223,turn,adunnaṅ
223,turn,di
223,turn,nnaṅe
223,turn,dibea
223,turn,yɛbea
223,turn,adu me so
223,turtle,aburuburu
223,turtle,átúrukùku
223,"turtle, river-",osukyɛkyere
223,"turtle, river-",osúhuru
223,"turtle, river-",súpurupù
223,"turtle, river-",osudánná
223,"turtle, sea-",apowuru
223,"turtle, sea-",apòhuru
223,tusk,batafosɛ
223,tutor,okyerɛkyerefo
223,tutor,oyɛṅfo
223,tweak,tĩ
223,tweak,tĩtĩ
223,tweak,fɛm
223,twelfth,nea oto or otĩa dumienu
223,twelve,edumieṅ
223,twelve,dumienu
223,twelve,nnoṅdumieṅ
223,twenty,adùonu
223,twice,mpɛṅ abieṅ
223,twice,mpɛrennu
223,twig,duabasa
223,twig,dubã
223,twig,mfeɛ
223,twig,abã
223,twig,"bedaub a- with lime, bau amãne"
223,twilight,ade rekyɛ a anim baebae
223,twilight,anim bɔɛbɔɛ
223,twilight,bue
223,twilight,yɛ fòntãfòntãṅ or ṅwániṅwáni
223,twilight,anim yɛ ŵé
223,twilight,ade sà a anim yɛ ṅwániṅwáni
223,twilight,anadŵo fã fomm
223,twilight,ade(re)sã
223,twin,ata
223,twin,atá
223,twin,Ata panyiṅ
223,twin,Ata kũmã
223,twin,obiwom
223,twin,Atã
223,twine,kyĩm
223,twine,fira
223,twine,ṅwene
223,twine,hãma
223,twine,mfiriwa
223,twine,edou
223,twine,edowa
223,twinge,tĩtĩ
223,twinge,fɛm
223,twinge,keka
223,twinge,tutu
223,twinkle,bu (bubu) ani
223,twinkle,di ani-wabubu
223,twinkle,mũa (n')ani tẽu
223,twist,kyĩm
223,twist,fira
223,twist,ṅwene
224,two,enu
224,two,abieṅ
224,two,mmienu
224,two - persons,bānu
224,two - times,mpeṅ abieṅ
224,two - times,mpĕrennu
224,type,ṅfwẹso
224,type,nsẹso
224,type,sẹnnahọ
224,type - printing,ntintimī
224,tyrannise,di..nyã
224,tyrannise,yẹ atirimoḍenne
224,tyrannise,anyãḍimo
224,tyrannise,yẹ ṅhyesoḍeṅ
224,tyrannise,bo..so ḍwae
224,tyranny,atirimoḍeṅ
224,tyranny,anyãḍimo
224,tyranny,ḍwaebo
224,tyranny,ṅhyesotraso
224,tyranny - phr. he is mad with,ḍwaebo abọ no dám
224,tyrant,ọtirimoḍeṅfo
224,tyrant,ḍwaebofo
224,tyrant,nea ọyẹ anyãḍimo
224,Udder,nufu
224,ugly,taṅ
224,ugly,tantáṅ
224,ugly - person,o-múmọ
224,ugly - person,mūmọ
224,ulcer,ekuru
224,ulcer,Ak. kuro
224,ulcer,akisi-kuru
224,ulcer - a boil,pòmpó
224,ulcer - dress an,tőtő kuru
224,ulcerate,tu kuru
224,ulcerous,nea otu kuru
224,ulcerous - oyare kòkoram,oyare kòkoram
224,ultimate,nea etwa to
224,ultimate,ewie
224,ultimate,edi akyiri
224,umbrella,akatawia
224,umbrella,asowia
224,umbrella,Ak. kyiniẹ
224,umbrella - state,katamánsò
224,umbrella - state,bamkyiniẹ
224,umpirage,ateṅ
224,umpirage,nteṅ
224,umpirage,atemmu
224,umpire,otemmufo
224,umpire,osẹnnifo
224,unable,to be - nea ontumi
224,unable - nsa nsọ so,nsa nsọ so
224,unabridged,nea woantwa so
224,unabridged,mũ
224,unadulterated,kroṅkroṅ
224,unadulterated,nea woamfra mu
224,unadvisedly,mpaso-mpaso
224,unadvisedly,sé-sẹkwã
224,unaided,nea obi nsó no mú
224,unaided - woatëu no ayeram,woatëu no ayeram
224,unappeasable,nea ontie mpata
224,unarmed,nea ọnam nsa-nsa
224,unarmed - person,asansani
224,unaware(s),mpaso
224,unaware(s),mpaase
224,unaware(s),mpofirim
224,unaware(s),aworau
224,unbelief,ogye a wonnye nni
224,unboiled,amono
224,unboiled,momono
224,unbound,to be - ẹhọ da họ
224,unbound,ọkwaṅ da (no) họ
224,uncertainty,akyinnye
224,unchastity,efĩ
224,unchastity,fiadeye
224,unchastity - ani a enna họ,ani a enna họ
224,uncle - mother's brother,wofa
224,uncle - father's br.,agya (kūmā)
224,unclean,buru
224,unclean,burum
224,unclean,fĩ
224,unclean,fĩfĩ
224,unclean - nea ne hō yẹ fĩ,
224,unclean - to be,bu so
224,unclean - phr. minni nea abu so,minni nea abu so
224,uncleanness,efĩ
224,uncleanness,afĩde
224,uncleanness,mpebebé
224,uncleanness,apãtã
224,uncork,tue..ano
224,uncovered,(ọdaṅ) ṅkáṅṅũãṅ
224,uncovered - to be,ẹso da họ
224,under,ase
224,under - foot,ase
224,under - foot,nea ẹwọ naṅ ase
224,undercloth,amọase
224,undercloth - garment,ọtãm
224,undercloth - garment,dánta
225,underground,nea ewo or efa asase ase
225,underline,saṅ brb. ase
225,underneath,ase
225,underneath,fam
225,understand,hũ
225,understand,te
225,understand,hũ ase
225,understand,hũ mu
225,understand,te ase
225,understand,"one-ing and speaking an Europ. language, oborofotefo"
225,understand,"hard to be understood, ase ye deṅ"
225,understand,ye hũ nã
225,understanding,nimdee
225,understanding,ṅhũase
225,understanding,nseṅhũ
225,understanding,ṅhũmu
225,understanding,ṅhũano
225,understanding,ti
225,understanding,tirim
225,understanding,"good-, anitee"
225,understanding,tipá
225,undertake,so or ye..fwe
225,undertake,kã..fwe
225,undertake,kekare (n'anim)
225,undertake,si..bo or koko
225,undertake,phr. wasi ne bo se obeko
225,undertake,mesi me bo maye
225,undress,yi atade
225,undress,pa ntama
225,uneasiness,ahõhĩa
225,uneasiness,ahõyera
225,uneasiness,Ak. ahõhãra
225,uneasy,"to be-, (ne) hõ hau no"
225,uneasy,hwãnyaṅ-
225,uneasy,pere-
225,uneasy,nseṅ-
225,uneasy,tĩtĩ-
225,unemployed,okwa
225,unemployed,phr. onam ho kwa
225,unemployed,onye fwe
225,uneven (rough),awere-awere
225,uneven (rough),apoapo
225,uneven (rough),aboṅkyĩ-aboṅkyĩ
225,uneven (rough),wòserekã
225,unexpected,nea woanfwe okwaṅ
225,unexpected-ly,mpofirim
225,unexpected-ly,mpaase
225,unexpected-ly,putúpúrú
225,unexpected-ly,aworau
225,unexpected-ly,"to do or happen-, v. patu (ye brb.)"
225,unexpected-ly,obi or brb. patu ba
225,unfair,nea enye fe
225,unfair,emfata
225,unfair,enye pote
225,unfair,"to be-, ye amim"
225,unfold,sãṅ mu
225,unfold,tere or bae mu
225,unfortunate,"to be-, hũ amane"
225,unfortunate-day,dabone
225,unfriendliness,anim-mũna
225,unfruitful (bare of trees),patã
225,unfruitful (barren),obonini
225,unfruitful (barren),kyeneẽ
225,ungrateful,nea oyi amõ
225,ungrateful,onni aye
225,ungrateful,oye bonniaye
225,ungrateful,omõyifo
225,ungratefulness,bonniaye
225,unhandy,nea wosom' a enso
225,unhappiness,ahõyera
225,unicorn,okõ
225,uniform,ahyensõ-atade
225,uniform,nsrafo atade
225,unimportant,nea aheṅhaṅ..ani
225,"uninhabitable, uninhabited",tũ
225,"uninhabitable, uninhabited",fõ
225,"uninhabitable, uninhabited",(used only in cpds.) afitũ
225,"uninhabitable, uninhabited",odantũ
225,"uninhabitable, uninhabited",ntamafõ
